# timestamp x y z qx qy qz qw latency
25.610880000 111.919606627 67.340529832 -1.927643362 -0.660976271 0.270734660 -0.247976477 0.654462207 0.000000000
25.714630000 112.475288917 67.939216992 -1.941539067 -0.661526358 0.271499338 -0.246297740 0.654223517 0.000000000
25.818220000 113.028014726 68.533574530 -1.951696925 -0.661331458 0.272988769 -0.244694146 0.654402483 0.000000000
25.921980000 113.591401074 69.138781311 -1.966061081 -0.662004220 0.272620061 -0.244440979 0.653970430 0.000000000
26.025680000 114.157495487 69.762164002 -1.980391735 -0.662000512 0.270972387 -0.246434227 0.653910896 0.000000000
26.129230000 114.714805199 70.374508009 -1.991797004 -0.661536262 0.269070835 -0.248809520 0.654266370 0.000000000
26.232990000 115.283874437 71.004156581 -2.007037296 -0.662019209 0.266377222 -0.252120085 0.653612427 0.000000000
26.336550000 115.859943300 71.637743830 -2.011995198 -0.662692977 0.265414019 -0.254884991 0.652247697 0.000000000
26.440340000 116.432635454 72.257912363 -2.020385355 -0.663335792 0.265760542 -0.256483733 0.650824904 0.000000000
26.544050000 117.024624611 72.893827851 -2.027753787 -0.662786954 0.266408956 -0.257506742 0.650714992 0.000000000
26.647670000 117.609917398 73.516314590 -2.043835695 -0.661196289 0.267518857 -0.257875535 0.651731031 0.000000000
26.751260000 118.206960603 74.138793007 -2.049610389 -0.660823368 0.269982452 -0.256292751 0.651717713 0.000000000
26.854880000 118.804946866 74.749200540 -2.051455932 -0.659391886 0.272114273 -0.254432532 0.653008614 0.000000000
26.958500000 119.396040601 75.365034126 -2.052813014 -0.659155244 0.272893869 -0.254330694 0.652961867 0.000000000
27.062230000 119.990077496 75.995266295 -2.061997619 -0.660254545 0.272917851 -0.255533497 0.651369645 0.000000000
27.165870000 120.582928617 76.624081865 -2.069086355 -0.662537393 0.272947899 -0.256255331 0.648750223 0.000000000
27.269470000 121.175121380 77.258242139 -2.075330251 -0.664423473 0.272154433 -0.257590641 0.646622359 0.000000000
27.373230000 121.754192030 77.853330746 -2.086501177 -0.661816191 0.272488250 -0.258061078 0.648963761 0.000000000
27.476870000 122.338486245 78.448038721 -2.093461443 -0.656044855 0.273141796 -0.257580896 0.654714281 0.000000000
27.580440000 122.924305528 79.047743137 -2.097210601 -0.652499802 0.273450424 -0.257322398 0.658220372 0.000000000
27.684070000 123.514388376 79.652122641 -2.101718914 -0.655565178 0.274457802 -0.255383344 0.655504813 0.000000000
27.787700000 124.110568844 80.274677729 -2.104962010 -0.662279204 0.277282076 -0.251345775 0.649096455 0.000000000
27.891280000 124.698509664 80.887932941 -2.113339868 -0.667276442 0.278758638 -0.248798879 0.644309623 0.000000000
27.995100000 125.269315514 81.496286384 -2.125348824 -0.666038478 0.276736146 -0.250588046 0.645767359 0.000000000
28.098650000 125.824863251 82.089801377 -2.145374527 -0.661610226 0.272556387 -0.253807080 0.650820168 0.000000000
28.202280000 126.391331161 82.684738458 -2.166456901 -0.658828975 0.271814999 -0.253898818 0.653908540 0.000000000
28.305870000 126.957225840 83.281743341 -2.168458261 -0.658276722 0.272578072 -0.251945205 0.654901950 0.000000000
28.409630000 127.530333870 83.899232284 -2.162750358 -0.659302656 0.271770741 -0.250873334 0.654616867 0.000000000
28.513230000 128.093357487 84.510883528 -2.170680211 -0.659152864 0.270647738 -0.249671947 0.655691408 0.000000000
28.616840000 128.653336295 85.112524112 -2.175844489 -0.659320346 0.268560154 -0.248205162 0.656937076 0.000000000
28.722280000 129.202486933 85.738453919 -2.173075007 -0.660315679 0.265837278 -0.249347028 0.656612371 0.000000000
28.824220000 129.749353469 86.339359552 -2.176209859 -0.661351788 0.263061667 -0.250668730 0.656184090 0.000000000
28.927940000 130.291816373 86.944532784 -2.177550615 -0.662350572 0.262134267 -0.250244810 0.655709449 0.000000000
29.031560000 130.838025853 87.548310845 -2.178880709 -0.664039130 0.262614305 -0.248986045 0.654287177 0.000000000
29.135300000 131.380035761 88.150790937 -2.182583337 -0.664007336 0.262565842 -0.248007610 0.654710364 0.000000000
29.238910000 131.924494751 88.748836291 -2.187079934 -0.662941970 0.262151892 -0.246621981 0.656476906 0.000000000
29.342530000 132.460140810 89.342557710 -2.187464549 -0.661631520 0.261862940 -0.243914247 0.658921370 0.000000000
29.446140000 132.992139316 89.938369388 -2.194709037 -0.661534522 0.260658819 -0.240672029 0.660686030 0.000000000
29.549760000 133.520325168 90.547456057 -2.198682812 -0.663966411 0.259297006 -0.237659169 0.659872553 0.000000000
29.653420000 134.061420227 91.178331703 -2.209123492 -0.667200850 0.258503932 -0.234226705 0.658146332 0.000000000
29.757120000 134.586650930 91.806719444 -2.223966915 -0.670401867 0.258945399 -0.231528648 0.655669964 0.000000000
29.860880000 135.091697932 92.433642375 -2.234640958 -0.672648258 0.255650263 -0.232217266 0.654417608 0.000000000
29.964620000 135.607069853 93.033103923 -2.241648868 -0.672089305 0.252431167 -0.231825803 0.656377384 0.000000000
30.068210000 136.107175370 93.638203478 -2.256470992 -0.669259565 0.249141087 -0.230291385 0.661049341 0.000000000
30.172000000 136.609595672 94.257694251 -2.273341226 -0.667566432 0.247766947 -0.227558551 0.664216610 0.000000000
30.275700000 137.108515727 94.894502037 -2.272626200 -0.668674240 0.245857283 -0.225125129 0.664640981 0.000000000
30.379310000 137.613738749 95.549235156 -2.278275165 -0.671415919 0.241349395 -0.224404620 0.663772325 0.000000000
30.483050000 138.098795523 96.204332155 -2.283725477 -0.672342509 0.236729512 -0.223793263 0.664703892 0.000000000
30.586670000 138.585250412 96.855980562 -2.285585149 -0.671632133 0.232022933 -0.221697003 0.667776965 0.000000000
30.690400000 139.081588717 97.517939136 -2.287939134 -0.671562421 0.229412884 -0.218556055 0.669781228 0.000000000
30.794050000 139.559552590 98.183273241 -2.289130031 -0.673191336 0.227147242 -0.215747821 0.669828660 0.000000000
30.897640000 140.031108478 98.860032065 -2.289289333 -0.676692901 0.224116443 -0.213469157 0.668048993 0.000000000
31.001380000 140.501347308 99.538704197 -2.295300925 -0.679743003 0.220630872 -0.211112411 0.666860569 0.000000000
31.105010000 140.965759361 100.215392198 -2.301371932 -0.681481106 0.218824353 -0.207822337 0.666715292 0.000000000
31.208610000 141.435410334 100.894663833 -2.315038923 -0.682762492 0.216487411 -0.205861654 0.666775494 0.000000000
31.312350000 141.900766077 101.571852075 -2.324171811 -0.682471475 0.215010200 -0.204223136 0.668054048 0.000000000
31.416200000 142.345449758 102.256680960 -2.324540566 -0.681589700 0.211578957 -0.205078949 0.669785376 0.000000000
31.520060000 142.796716894 102.954910749 -2.327900137 -0.680137373 0.207855618 -0.206526606 0.671979134 0.000000000
31.623420000 143.242690389 103.642228467 -2.332222207 -0.679788771 0.206218735 -0.206372511 0.672882937 0.000000000
31.726940000 143.696120802 104.334431919 -2.336467160 -0.682331819 0.205059859 -0.205173358 0.671027299 0.000000000
31.830690000 144.145736021 105.038937102 -2.344525768 -0.686267402 0.204268047 -0.204416147 0.667477083 0.000000000
31.934300000 144.589733714 105.732245419 -2.353437748 -0.689106539 0.203237012 -0.203029688 0.665286285 0.000000000
32.038040000 145.041736277 106.408524239 -2.361922686 -0.688164653 0.202527029 -0.200303797 0.667300983 0.000000000
32.141650000 145.493211211 107.086751109 -2.373906201 -0.683972229 0.204026774 -0.195245933 0.672632211 0.000000000
32.245260000 145.931142580 107.775927645 -2.385466021 -0.682791392 0.202039132 -0.192483349 0.675223122 0.000000000
32.348880000 146.353418412 108.485364219 -2.387933922 -0.684227730 0.198350299 -0.191712620 0.675082101 0.000000000
32.452660000 146.783849870 109.181292160 -2.393102009 -0.686776540 0.197032320 -0.187757648 0.673990590 0.000000000
32.556240000 147.211803510 109.885984360 -2.403015758 -0.688052196 0.196677556 -0.182881249 0.674133936 0.000000000
32.659980000 147.647920362 110.596138804 -2.416989838 -0.689102526 0.197803998 -0.177420977 0.674190689 0.000000000
32.763730000 148.060844378 111.299064763 -2.424312923 -0.689134564 0.197304348 -0.173957102 0.675206246 0.000000000
32.867470000 148.473786195 112.016480295 -2.427683046 -0.687069304 0.195808683 -0.171273050 0.678424848 0.000000000
32.971200000 148.885348398 112.741869074 -2.433410031 -0.683325716 0.195156388 -0.167510890 0.683315485 0.000000000
33.074830000 149.307111960 113.460634714 -2.443537016 -0.681386233 0.196137901 -0.161984376 0.686297157 0.000000000
33.178560000 149.712365558 114.186474462 -2.447011621 -0.684756090 0.193226334 -0.160153013 0.684195655 0.000000000
33.282310000 150.104895451 114.943614395 -2.450064618 -0.690721399 0.189032128 -0.160570998 0.679255296 0.000000000
33.386030000 150.495341076 115.695801606 -2.452476460 -0.694161074 0.186580896 -0.159694860 0.676628054 0.000000000
33.489780000 150.887729166 116.437238031 -2.466000752 -0.693345341 0.185169441 -0.158448765 0.678143425 0.000000000
33.593560000 151.267592314 117.175280592 -2.478343640 -0.689936127 0.183094961 -0.159595560 0.681904416 0.000000000
33.697130000 151.641121715 117.929275730 -2.483872014 -0.687961928 0.177504224 -0.163402081 0.684470888 0.000000000
33.800870000 152.022584909 118.675745832 -2.485130057 -0.686880853 0.176990386 -0.162654448 0.685866334 0.000000000
33.904610000 152.422960912 119.437433000 -2.486453390 -0.688211936 0.178495440 -0.159568009 0.684866234 0.000000000
34.008350000 152.822586155 120.209334797 -2.494384040 -0.691070899 0.179262960 -0.158739554 0.681973282 0.000000000
34.112090000 153.217676900 120.960303570 -2.497912643 -0.693190926 0.178940619 -0.158630829 0.679928566 0.000000000
34.215840000 153.611064779 121.711497440 -2.508576270 -0.692923458 0.178541794 -0.157790822 0.680501261 0.000000000
34.319570000 154.000562201 122.461163776 -2.510417985 -0.689774175 0.178051424 -0.157058146 0.683989778 0.000000000
34.423340000 154.398511282 123.204700340 -2.512657660 -0.685027078 0.179805357 -0.153840329 0.689014578 0.000000000
34.526940000 154.797982530 123.962101876 -2.512938891 -0.682821888 0.182349643 -0.150023396 0.691372445 0.000000000
34.630670000 155.181373633 124.722620652 -2.512225764 -0.684595373 0.181410656 -0.150175808 0.689830832 0.000000000
34.734300000 155.570590163 125.496456998 -2.504475475 -0.688991432 0.179856803 -0.150491255 0.685780372 0.000000000
34.837900000 155.949809432 126.248641706 -2.493304501 -0.690533099 0.179579229 -0.150128938 0.684380480 0.000000000
34.941520000 156.333613603 127.003430055 -2.495585364 -0.689216744 0.179285992 -0.149763130 0.685862827 0.000000000
35.045260000 156.711413071 127.757436171 -2.501607553 -0.686974100 0.178659895 -0.150653618 0.688077550 0.000000000
35.148870000 157.078793453 128.514523721 -2.499255301 -0.687504905 0.176279616 -0.152777654 0.687692876 0.000000000
35.252510000 157.454893560 129.266296421 -2.494584452 -0.688881728 0.175468942 -0.153389027 0.686385039 0.000000000
35.356230000 157.826111412 130.021808516 -2.490828043 -0.690393919 0.174185680 -0.154142056 0.685022490 0.000000000
35.459850000 158.193826048 130.767196377 -2.492995178 -0.691673444 0.173151362 -0.155153277 0.683764516 0.000000000
35.563620000 158.546098316 131.503621212 -2.492952615 -0.691839983 0.171817783 -0.156056829 0.683726812 0.000000000
35.667200000 158.927335467 132.231969686 -2.490853555 -0.690428106 0.172061588 -0.155472089 0.685224248 0.000000000
35.770940000 159.282274588 132.953781975 -2.489326037 -0.688889925 0.170481898 -0.156633937 0.686900578 0.000000000
35.874680000 159.642500515 133.684152591 -2.493480160 -0.689157294 0.169600396 -0.156553092 0.686869027 0.000000000
35.978300000 159.996322595 134.410572398 -2.491688338 -0.692549083 0.169935597 -0.154696202 0.683788524 0.000000000
36.082080000 160.351550397 135.125446761 -2.494695409 -0.695442089 0.170876659 -0.152656186 0.681070889 0.000000000
36.185780000 160.701962323 135.819621780 -2.492354466 -0.695663045 0.172774215 -0.150151217 0.680923352 0.000000000
36.289500000 161.041017028 136.508253325 -2.498311543 -0.693275420 0.172531764 -0.150059224 0.683435595 0.000000000
36.393220000 161.367832533 137.165130488 -2.508619675 -0.691624904 0.171709667 -0.151175423 0.685066985 0.000000000
36.496880000 161.680657631 137.806314881 -2.504991125 -0.689500508 0.171754687 -0.152023077 0.687006813 0.000000000
36.600490000 161.990042121 138.432593532 -2.497659821 -0.688049246 0.172700219 -0.151330311 0.688376355 0.000000000
36.704360000 162.303067692 139.039465401 -2.485106205 -0.686108954 0.174168786 -0.151696091 0.689860879 0.000000000
36.807990000 162.612604885 139.641006403 -2.480255019 -0.685190582 0.176007099 -0.152894272 0.690042542 0.000000000
36.911770000 162.917956158 140.232920529 -2.481458538 -0.686511718 0.177826264 -0.154454914 0.687912175 0.000000000
37.015480000 163.218081166 140.837178114 -2.470507801 -0.689734236 0.179501962 -0.157322923 0.683589955 0.000000000
37.119060000 163.520721747 141.418210311 -2.464008259 -0.691333740 0.179479919 -0.161155988 0.681082495 0.000000000
37.222810000 163.836458547 142.021711781 -2.467648051 -0.690359653 0.181144192 -0.163641915 0.681037191 0.000000000
37.326430000 164.166180097 142.596811155 -2.462250660 -0.687109302 0.183017032 -0.166272523 0.683183007 0.000000000
37.430160000 164.483331758 143.162553666 -2.465381406 -0.683416517 0.184584394 -0.169899859 0.685568744 0.000000000
37.533780000 164.793763026 143.737091820 -2.464874490 -0.681316773 0.185940176 -0.173832737 0.686305971 0.000000000
37.637390000 165.119624152 144.301230733 -2.455041949 -0.681168893 0.188466413 -0.176283492 0.685137564 0.000000000
37.741030000 165.450649157 144.872981123 -2.448428049 -0.682227421 0.192442877 -0.176376197 0.682951625 0.000000000
37.844750000 165.791940834 145.414591071 -2.440349481 -0.683026630 0.197468020 -0.175417451 0.680962350 0.000000000
37.948360000 166.125394455 145.958321168 -2.432720457 -0.682520428 0.201429957 -0.175331011 0.680331445 0.000000000
38.052310000 166.450510693 146.510566637 -2.433785239 -0.682639561 0.202423271 -0.176935972 0.679501075 0.000000000
38.155720000 166.785045477 147.069610917 -2.433796416 -0.683502015 0.201636568 -0.178356461 0.678495882 0.000000000
38.259670000 167.114578010 147.621962801 -2.443835838 -0.684104100 0.201521927 -0.178200483 0.677963923 0.000000000
38.362940000 167.450336610 148.187426794 -2.445392639 -0.685160251 0.201546122 -0.177752450 0.677007132 0.000000000
38.466570000 167.791847009 148.740389928 -2.445894933 -0.685915132 0.201366616 -0.177842073 0.676272219 0.000000000
38.570230000 168.113774012 149.307125181 -2.449217181 -0.685105067 0.198061319 -0.181086463 0.677207836 0.000000000
38.673810000 168.432286138 149.864605741 -2.454251563 -0.682531739 0.195381363 -0.183328198 0.679975970 0.000000000
38.777460000 168.766966070 150.428918496 -2.448477283 -0.679684598 0.194553933 -0.182736163 0.683216736 0.000000000
38.881060000 169.101578069 150.986428744 -2.447865230 -0.677945942 0.194996052 -0.179939194 0.685556509 0.000000000
38.984720000 169.436375883 151.564124951 -2.452658861 -0.680334643 0.193344864 -0.178832532 0.683945511 0.000000000
39.088300000 169.769819821 152.159223827 -2.451431662 -0.685603251 0.190880087 -0.178594467 0.679424014 0.000000000
39.192020000 170.112114275 152.750549273 -2.453813066 -0.690299818 0.192403821 -0.173905259 0.675443478 0.000000000
39.295720000 170.457295904 153.340043339 -2.455439534 -0.693251698 0.194009600 -0.169192875 0.673153868 0.000000000
39.399320000 170.792325997 153.930290214 -2.469208162 -0.692618933 0.193414965 -0.167876670 0.674304893 0.000000000
39.502980000 171.109515945 154.530423140 -2.476164105 -0.691227225 0.190524650 -0.169330346 0.676189703 0.000000000
39.606730000 171.437517362 155.127087623 -2.489273497 -0.688408243 0.188964964 -0.168387730 0.679729289 0.000000000
39.710390000 171.786710786 155.722736736 -2.504065577 -0.686193667 0.190646194 -0.165428686 0.682221101 0.000000000
39.814160000 172.133404094 156.334083513 -2.513520177 -0.687124535 0.193523440 -0.161961091 0.681305480 0.000000000
39.917810000 172.480999314 156.945148392 -2.522100384 -0.687904005 0.195676140 -0.158675006 0.680676994 0.000000000
40.021440000 172.825607971 157.560273995 -2.519696297 -0.688808280 0.196637895 -0.156575275 0.679971231 0.000000000
40.125180000 173.162046598 158.174358841 -2.527829935 -0.687583361 0.196616647 -0.155917556 0.681366811 0.000000000
40.228960000 173.498734704 158.784055336 -2.530213456 -0.685585566 0.197947430 -0.154184540 0.683385963 0.000000000
40.332560000 173.845891330 159.345544251 -2.537442877 -0.684449731 0.200378916 -0.150753027 0.684580441 0.000000000
40.436270000 174.186310200 159.956929381 -2.544688461 -0.685400321 0.200763314 -0.149529180 0.683784700 0.000000000
40.540000000 174.523612692 160.577450365 -2.551721999 -0.686838154 0.201143764 -0.148488249 0.682455696 0.000000000
40.643620000 174.851673070 161.189429089 -2.555348282 -0.687798178 0.201693141 -0.147806390 0.681474001 0.000000000
40.747350000 175.181531798 161.782354084 -2.560187852 -0.686899188 0.201728112 -0.147306889 0.682477805 0.000000000
40.850980000 175.509947640 162.382935998 -2.565758916 -0.684094397 0.202073150 -0.147225290 0.685205087 0.000000000
40.954720000 175.836089957 162.968000633 -2.569092825 -0.680782632 0.201594509 -0.147721266 0.688529657 0.000000000
41.058450000 176.154819734 163.561331931 -2.570378078 -0.679089323 0.200895117 -0.148602718 0.690214514 0.000000000
41.162090000 176.474197430 164.154217258 -2.570471359 -0.679784051 0.199805781 -0.149797190 0.689588352 0.000000000
41.265810000 176.787419269 164.733469344 -2.565534534 -0.681774249 0.201076982 -0.148416771 0.687549549 0.000000000
41.370360000 177.114382875 165.309883833 -2.560364830 -0.684286824 0.202327747 -0.146470004 0.685099674 0.000000000
41.473270000 177.415250908 165.863377391 -2.559786381 -0.685957560 0.202596599 -0.146007108 0.683446244 0.000000000
41.576790000 177.695170678 166.403542832 -2.559945945 -0.687209909 0.202315564 -0.145921238 0.682288756 0.000000000
41.680520000 177.979457519 166.933787499 -2.560178604 -0.688198212 0.202520286 -0.143866274 0.681667991 0.000000000
41.784260000 178.260082989 167.445208683 -2.570913028 -0.687629364 0.202933681 -0.139956444 0.682931895 0.000000000
41.887680000 178.519745956 167.937892795 -2.575500500 -0.687099701 0.201442320 -0.135903231 0.684722794 0.000000000
41.991400000 178.763858338 168.417427899 -2.577624479 -0.686288971 0.198173916 -0.131684007 0.687309151 0.000000000
42.094800000 178.977990003 168.889989300 -2.574101052 -0.686062374 0.193476833 -0.127005250 0.689749810 0.000000000
42.198260000 179.183701471 169.363639257 -2.579345748 -0.686373317 0.187118616 -0.120201394 0.692408780 0.000000000
42.301840000 179.384782279 169.827207281 -2.581086131 -0.687809339 0.180857421 -0.110907272 0.694196286 0.000000000
42.405330000 179.561803571 170.291598920 -2.572981295 -0.690443491 0.171643952 -0.102896988 0.695153472 0.000000000
42.508850000 179.719076017 170.762480083 -2.564329648 -0.693049573 0.162119035 -0.092634471 0.696289137 0.000000000
42.612350000 179.857504881 171.238190974 -2.556189404 -0.694462224 0.151507647 -0.080662846 0.698756866 0.000000000
42.715820000 179.971591581 171.684268515 -2.542187515 -0.695326844 0.137451281 -0.069245721 0.702020480 0.000000000
42.819320000 180.053546161 172.143595544 -2.535011696 -0.695788428 0.121230552 -0.057013721 0.705642298 0.000000000
42.922650000 180.103592868 172.584726372 -2.525933724 -0.696317603 0.103969093 -0.043237276 0.708846077 0.000000000
43.026190000 180.142418602 173.036386535 -2.518308556 -0.697323682 0.084998210 -0.028585746 0.711124351 0.000000000
43.129650000 180.156762363 173.447910303 -2.504528223 -0.698043598 0.063090834 -0.014960828 0.713113494 0.000000000
43.233030000 180.123075801 173.888238764 -2.486274452 -0.698557843 0.039359429 -0.001861747 0.714467850 0.000000000
43.336520000 180.075898203 174.330296000 -2.469499005 -0.699011159 0.015051032 0.012954700 0.714834975 0.000000000
43.440050000 180.009096305 174.748230467 -2.456145287 -0.698913027 -0.008789223 0.029654682 0.714537564 0.000000000
43.543500000 179.919185559 175.161820783 -2.445234503 -0.698467187 -0.032410949 0.047961869 0.713297118 0.000000000
43.647150000 179.806463055 175.569994759 -2.434114763 -0.699035883 -0.055261741 0.066930927 0.709799426 0.000000000
43.750710000 179.672557660 175.987307533 -2.421756927 -0.700741069 -0.078312551 0.084898195 0.704003832 0.000000000
43.854350000 179.503670226 176.389813352 -2.416849030 -0.701286409 -0.100933570 0.101991824 0.698288947 0.000000000
43.957960000 179.307793201 176.764305253 -2.421431817 -0.699823873 -0.122655799 0.118505539 0.693655922 0.000000000
44.061680000 179.109475985 177.143742391 -2.413356649 -0.697215454 -0.143261671 0.137305563 0.688849684 0.000000000
44.165420000 178.886866300 177.473555060 -2.414986722 -0.693390430 -0.163335507 0.155736608 0.684307923 0.000000000
44.268910000 178.644609575 177.800867765 -2.418472623 -0.688550595 -0.181327239 0.176478489 0.679613017 0.000000000
44.372740000 178.390629754 178.116785620 -2.422953449 -0.682198691 -0.198666892 0.197939330 0.675245461 0.000000000
44.476270000 178.124749605 178.433191533 -2.421544953 -0.674865638 -0.216068566 0.220305676 0.670325410 0.000000000
44.580030000 177.862634808 178.723753370 -2.421559334 -0.666549935 -0.234517224 0.241466356 0.665136719 0.000000000
44.683750000 177.539615428 179.019846044 -2.425862769 -0.658593834 -0.252531174 0.259392473 0.659695167 0.000000000
44.787490000 177.188681529 179.315858326 -2.423053353 -0.651300515 -0.270289139 0.275143456 0.653488714 0.000000000
44.891360000 176.817805027 179.602670637 -2.418224730 -0.644849880 -0.285885499 0.290287290 0.646661737 0.000000000
44.995090000 176.442543620 179.872510333 -2.406687193 -0.638195686 -0.299851357 0.304542433 0.640350948 0.000000000
45.098960000 176.040653941 180.144009515 -2.399717806 -0.631303812 -0.313114426 0.317387524 0.634570732 0.000000000
45.203360000 175.622046144 180.407787113 -2.393943437 -0.624957046 -0.324264608 0.328650525 0.629499791 0.000000000
45.306930000 175.190916950 180.654430555 -2.389726899 -0.618936658 -0.333483837 0.337190359 0.626105906 0.000000000
45.410680000 174.743121574 180.909803911 -2.382191866 -0.613791072 -0.341258190 0.345172725 0.622622805 0.000000000
45.514850000 174.283714918 181.150177848 -2.369320888 0.609205192 0.348737498 -0.351300060 -0.619547786 0.000000000
45.618560000 173.800471575 181.397482884 -2.369422644 0.604786859 0.354737687 -0.356568764 -0.617456674 0.000000000
45.722540000 173.304071446 181.654197575 -2.356425968 0.601355564 0.360175976 -0.360081383 -0.615618510 0.000000000
45.826510000 172.795299186 181.914285547 -2.346188002 0.598552082 0.363540933 -0.362835488 -0.614755076 0.000000000
45.930510000 172.266158958 182.182590250 -2.330716879 0.596805587 0.365334484 -0.364739505 -0.614262891 0.000000000
46.034570000 171.733615581 182.457521118 -2.313063260 0.595921518 0.366577175 -0.365642209 -0.613844030 0.000000000
46.138420000 171.185020683 182.740667346 -2.296808298 0.595770189 0.367082272 -0.366419932 -0.613225017 0.000000000
46.242420000 170.611383383 183.026942163 -2.280606749 0.595760923 0.367387601 -0.366626537 -0.612927610 0.000000000
46.346350000 170.022884299 183.325849283 -2.263885887 0.595943234 0.367497450 -0.366425072 -0.612804988 0.000000000
46.450210000 169.429213242 183.639003761 -2.247204347 0.596256750 0.367097471 -0.366478227 -0.612707960 0.000000000
46.554100000 168.787339303 183.966960662 -2.231255470 0.596082136 0.365841828 -0.367290768 -0.613142183 0.000000000
46.657810000 168.156495414 184.301059886 -2.212051219 0.595855465 0.364432810 -0.368280234 -0.613607906 0.000000000
46.761680000 167.492141248 184.643175812 -2.198903732 0.595870611 0.363416919 -0.368364406 -0.614144952 0.000000000
46.865420000 166.807823258 184.993893682 -2.180112846 0.595654858 0.363149458 -0.367915643 -0.614781133 0.000000000
46.969180000 166.115691936 185.356152295 -2.155668691 0.595852755 0.362646342 -0.367563596 -0.615096845 0.000000000
47.072900000 165.403540795 185.730708791 -2.133373986 0.596628995 0.361840439 -0.367667400 -0.614756880 0.000000000
47.176650000 164.665162285 186.125897579 -2.110501429 0.597390780 0.360660139 -0.368028988 -0.614494251 0.000000000
47.280390000 163.923384217 186.525866543 -2.086324650 0.598196447 0.359195810 -0.368530730 -0.614267435 0.000000000
47.384120000 163.177811858 186.915679383 -2.055601148 0.598846837 0.358316306 -0.368513289 -0.614157835 0.000000000
47.487740000 162.382609251 187.353617721 -2.035990250 0.599888116 0.358255811 -0.367992321 -0.613488936 0.000000000
47.591510000 161.602747555 187.775417213 -2.013691460 0.601612611 0.358422999 -0.367485802 -0.612004416 0.000000000
47.695090000 160.809517029 188.192466162 -1.988264011 0.603445176 0.358566453 -0.366682466 -0.610596419 0.000000000
47.798710000 160.033059875 188.615230388 -1.965885638 0.603850684 0.358376130 -0.366726323 -0.610280841 0.000000000
47.902330000 159.237075969 189.041005424 -1.930993831 0.602801042 0.358299922 -0.367271665 -0.611034855 0.000000000
48.006070000 158.464552157 189.448595038 -1.905425661 0.601415894 0.357522032 -0.368841886 -0.611908965 0.000000000
48.109680000 157.677056635 189.868752512 -1.879827018 0.601131412 0.357220966 -0.370359758 -0.611447346 0.000000000
48.213880000 156.881759255 190.290619256 -1.852987959 0.602609096 0.358258836 -0.370845161 -0.609086817 0.000000000
48.316910000 156.093279485 190.705016217 -1.825669466 0.604180112 0.359819835 -0.371282036 -0.606337965 0.000000000
48.420530000 155.312478300 191.114929506 -1.805583911 0.605067302 0.361033491 -0.372178196 -0.604178590 0.000000000
48.524140000 154.521678078 191.519113378 -1.788784288 0.604804024 0.361191278 -0.373685196 -0.603417209 0.000000000
48.627780000 153.739974850 191.914450247 -1.769246379 0.603742905 0.361927098 -0.374660080 -0.603434424 0.000000000
48.731400000 152.947467252 192.322937420 -1.746246140 0.602187888 0.362496476 -0.375568800 -0.604081227 0.000000000
48.835360000 152.163390167 192.721085719 -1.728387125 0.600935960 0.363302599 -0.376258163 -0.604414583 0.000000000
48.938730000 151.387258675 193.101110930 -1.704809319 0.600406006 0.363667105 -0.376798186 -0.604385632 0.000000000
49.042590000 150.592753428 193.496763846 -1.672072313 0.599195269 0.365196649 -0.376286299 -0.604983519 0.000000000
49.146090000 149.812454138 193.877376721 -1.646390529 0.597226786 0.366144926 -0.375655683 -0.606746131 0.000000000
49.249830000 149.040192820 194.253225798 -1.619935555 0.595797396 0.366422298 -0.375617909 -0.608006044 0.000000000
49.353850000 148.269360176 194.636040669 -1.594147599 0.595451210 0.366259017 -0.375116566 -0.608752619 0.000000000
49.457610000 147.500833241 195.025523052 -1.561848731 0.595686443 0.366003324 -0.374479178 -0.609068611 0.000000000
49.560950000 146.741004065 195.400305164 -1.531744789 0.596151323 0.364963784 -0.374320189 -0.609335239 0.000000000
49.664690000 145.983859049 195.784974386 -1.501593819 0.597169884 0.364114062 -0.373889462 -0.609110622 0.000000000
49.768340000 145.233278126 196.175599107 -1.471391961 0.598191871 0.363139586 -0.373896447 -0.608685118 0.000000000
49.872030000 144.485621150 196.562351304 -1.441082939 0.599997797 0.361481445 -0.374487494 -0.607530184 0.000000000
49.975760000 143.746117284 196.959138410 -1.416971554 0.601183479 0.359296022 -0.375756623 -0.606870458 0.000000000
50.079370000 143.005946191 197.341080865 -1.390655234 0.600876778 0.358493772 -0.375338904 -0.607906259 0.000000000
50.183130000 142.265513424 197.727584315 -1.362228088 0.600992602 0.357837709 -0.375051238 -0.608355681 0.000000000
50.286730000 141.522619614 198.111717619 -1.332587951 0.601870991 0.356649816 -0.375739252 -0.607760014 0.000000000
50.390360000 140.795435506 198.510344100 -1.311526072 0.603317650 0.356780299 -0.375859783 -0.606172463 0.000000000
50.494100000 140.062767403 198.884400523 -1.283637079 0.604140096 0.358419979 -0.374597321 -0.605166680 0.000000000
50.597700000 139.331731809 199.252471106 -1.266489400 0.604193218 0.359682306 -0.374143630 -0.604645134 0.000000000
50.701310000 138.607488185 199.611729709 -1.235889296 0.603217449 0.360475652 -0.374631211 -0.604844996 0.000000000
50.805050000 137.884978952 199.985779755 -1.220855652 0.601432403 0.361039760 -0.375924186 -0.605483578 0.000000000
50.908670000 137.150443058 200.355576298 -1.194958992 0.599632564 0.361772809 -0.377169323 -0.606056536 0.000000000
